Record ID,Data Source,Allocated NN,Postcode,Latitude,Longitude
768,General 1,Old Town,EH1 1QN,55.95048446,-3.188041575
769,General 1,Abbeyhill,EH7 5SJ,55.95681539,-3.169655989
770,General 1,Stockbridge,EH3 5AY,55.95858736,-3.206742131
771,General 1,Granton,EH5 1JF,55.9815958,-3.234304257
772,General 1,Morningside,EH10 4AX,55.92944947,-3.209277345
773,General 1,Leith,EH6 5LA,55.97103236,-3.172280128
774,General 1,Southside,EH8 9PJ,55.93971189,-3.177641557
775,General 1,Blackhall,EH4 7AQ,55.96168144,-3.274278399
776,General 1,Southside,EH16 5XR,55.94148329,-3.174685346
777,General 1,Craigmillar/Niddrie,EH16 4AA,55.93127958,-3.145661273
778,General 1,Stenhouse Crescent,EH11 3HX,55.93191615,-3.255517488
779,General 1,The Inch,EH16 5TB,55.92161827,-3.150688946
780,General 1,NN not supplied,EH16 5TB,55.92161827,-3.150688946
781,General 1,Corstorphine,EH12 7TS,55.94088994,-3.286275793
782,General 1,Harrison Park,EH11 1EQ,55.9356127,-3.226630158
783,General 1,Leith,EH6 4DA,55.9730436,-3.186521813
784,General 1,Shandon,EH11 1RQ,55.93219651,-3.228603075
786,General 1,Marchmont,EH9 1BT,55.93677113,-3.195626013
787,General 1,Colinton/Spylaw,EH13 0JE,55.90945556,-3.263094159
788,General 1,Balerno,EH14 7EB,55.88253698,-3.341848488
789,General 1,Bruntsfield,EH10 4JF,55.93713646,-3.207915999
790,General 1,Royston Mains,EH5 1LB,55.97642323,-3.236687469
791,General 1,Canonmills,EH3 5JY,55.96515914,-3.202717329
792,General 1,Cameron Toll,EH16 5PN,55.92787457,-3.166671188
793,General 1,South Queensferry,EH30 9PW,55.98189665,-3.383674223
794,General 1,The Jewel,EH15 3RY,55.93859415,-3.108287579
795,General 1,Leith,EH6 8EB,55.96761666,-3.163877796
796,General 1,Leith,EH6 8EB,55.96761666,-3.163877796
797,General 1,Portobello,EH15 1UD,55.95675581,-3.11997023
798,General 1,Duddingston,EH15 3PD,55.94192054,-3.117044308
799,General 1,Saughton,EH11 3BA,55.93643561,-3.252013742
800,General 1,Stockbridge,EH4 1HR,55.95969139,-3.209611696
801,General 1,South Queensferry,EH30 9RU,55.98899271,-3.407717233
802,General 1,Hutchison,EH14 1RS,55.93118013,-3.242144324
803,General 1,Fountainbridge,EH3 8AS,55.94336066,-3.211856438
804,General 1,The Grange,EH9 2PB,55.93123339,-3.178184619
805,General 1,Dalry,EH11 2TP,55.94407652,-3.223070958
806,General 1,Liberton,EH16 6UR,55.90423757,-3.170056097
807,General 1,The Shore,EH6 7BX,55.97718718,-3.166617117
808,General 1,Lochend,EH7 6BZ,55.96363115,-3.161547431
809,General 1,South Edinburgh,EH9 2JP,55.93556188,-3.181261512
810,General 1,Leith,EH6 6JR,55.97657796,-3.1777682
811,General 1,Dumbiedykes,EH8 8AW,55.94925918,-3.177146732
812,General 1,Southside,EH8 9DA,55.94499845,-3.184815276
813,General 1,Haymarket,EH11 2BH,55.94527708,-3.217072219
814,General 1,Pilrig,EH7 4PN,55.96447203,-3.18178986
815,General 1,Tollcross,EH3 9HJ,55.94295134,-3.198586394
816,General 1,Newington,EH9 3AH,55.92803894,-3.174902675
817,General 1,Gracemount/Liberton,EH16 6QD,55.90475842,-3.161546258
818,General 1,The Inch,EH16 5TW,55.92073682,-3.15749564
819,General 1,Blackhall,EH4 2BQ,55.95713207,-3.245538265
820,General 1,Leith,EH6 8NW,55.96871417,-3.170383535
821,General 1,Trinity,EH6 4NR,55.97502564,-3.189707258
822,General 1,Newhaven,EH6 4TR,55.98246631,-3.193349607
823,General 1,Southside,EH9 3AA,55.93052125,-3.175602044
824,General 1,Leith,EH6 6PD,55.97834286,-3.182068671
825,General 1,Merchiston,EH11 1NB,55.93599405,-3.218990221
826,General 1,Broughton,EH7 4LS,55.9606713,-3.182715206
827,General 1,Leith,EH6 5ER,55.9671364,-3.177545391
828,General 1,Craigentinny,EH7 6NA,55.96085836,-3.141921838
829,General 1,Oxgangs,EH13 9HE,55.9093457,-3.225048735
830,General 1,Merchiston,EH11 1NB,55.93599405,-3.218990221
831,General 1,Southside,EH8 9TL,55.94648748,-3.181337984
832,General 1,Craigmillar,EH15 3NH,55.93778358,-3.125345885
833,General 1,Stockbridge,EH4 1JA,55.95843212,-3.212487612
834,General 1,Dalry,EH11 2DX,55.94269638,-3.219985338
835,General 1,Leith Walk,EH7 4NT,55.96249903,-3.18326756
836,General 1,Leith,EH6 8PG,55.96508036,-3.174551227
837,General 1,Stockbridge,EH3 5AE,55.95916455,-3.205606808
839,General 1,Murrayfield,EH12 5YR,55.94250156,-3.259878806
840,General 1,Stockbridge,EH4 1PG,55.95557135,-3.21920514
841,General 1,Inverleith,EH3 5PR,55.9706152,-3.213525654
842,General 1,NN not supplied,EH6 5DH,55.96632514,-3.178754346
843,General 1,Inverleith,EH3 5QH,55.96753678,-3.205835157
844,General 1,Morningside,EH10 5HQ,55.92702576,-3.211778589
845,General 1,Juniper Green,EH14 5DY,55.90442056,-3.2885392
846,General 1,Newington,EH9 1RL,55.93720469,-3.174843983
847,General 1,Blackhall,EH4 3RS,55.95707559,-3.257293014
848,General 1,Greenhill/Church Hill,EH10 4BR,55.93429231,-3.203809566
849,General 1,Craigleith,EH4 3HH,55.95469664,-3.241119676
850,General 1,Abbeyhill,EH8 8HE,55.95447997,-3.168624598
851,General 1,Blackhall,EH4 7ST,55.96072869,-3.263834953
852,General 1,Dalry,EH11 2BJ,55.94508246,-3.216761883
853,General 1,Corstorphine,EH4 8HH,55.95544547,-3.300084312
854,General 1,Priestfield,EH16 5JB,55.93420025,-3.159065694
855,General 1,Gilmerton/Liberton,EH17 7TB,55.91430484,-3.147720391
856,General 1,Morningside,EH10 5EA,55.93090585,-3.212860094
857,General 1,Cramond,EH4 6DN,55.96562893,-3.312537539
858,General 1,Blackhall,EH4 3PN,55.95613839,-3.264582282
859,General 1,Corstorphine,EH12 6ND,55.94404043,-3.277974049
860,General 1,Leith,EH6 8AZ,55.96903521,-3.160187299
861,General 1,Hillside,EH7 5EQ,55.95834719,-3.173930807
862,General 1,Ravelston,EH4 3LZ,55.95528738,-3.247577159
863,General 1,Craigentinny/Meadowbank,EH7 6DG,55.96138284,-3.156978819
864,General 1,Blackhall,EH4 2BQ,55.95713207,-3.245538265
865,General 1,Oxgangs,EH13 9JQ,55.90874978,-3.218999028
866,General 1,Ravelston,EH4 3HH,55.95469664,-3.241119676
867,General 1,Prestonfield,EH16 5EX,55.93345316,-3.159203454
868,General 1,Colinton Mains,EH13 9AN,55.91042228,-3.235113324
869,General 1,Newington,EH8 9NZ,55.94050528,-3.180179225
870,General 1,Leith,EH6 4AT,55.97660174,-3.181855305
871,General 1,Granton/Inverleith/Pilton,EH5 2PU,55.97113071,-3.22318755
872,General 1,Granton,EH5 1PB,55.97877585,-3.230560482
873,General 1,The Grange,EH9 2NZ,55.93207349,-3.178658306
874,General 1,Newington,EH9 2AY,55.93304032,-3.172444926
875,General 1,Morningside,EH10 5HZ,55.92489161,-3.210415673
876,General 1,Currie,Eh14 4AP,55.91373688,-3.317583109
877,General 1,Merchiston,EH10 5AQ,55.93342084,-3.215691937
878,General 1,Corstorphine,EH12 6NX,55.94143946,-3.273165215
879,General 1,Portobello,EH15 2AB,55.95094412,-3.11182729
880,General 1,Baberton Mains,EH14 3BS,55.91010457,-3.282888534
881,General 1,Newington,EH16 5NX,55.92678942,-3.170239574
882,General 1,Silverknowes,EH4 5PQ,55.96808488,-3.266750424
883,General 1,Leith,EH6 8TA,55.96853953,-3.169849546
884,General 1,Orchard Brae,EH4 2EP,55.95735624,-3.226773311
885,General 1,East Craigs,EH4 8BP,55.95752302,-3.305007246
886,General 1,Leith,EH6 8NT,55.9673302,-3.173241579
887,General 1,Dalry,EH11 2HF,55.94298468,-3.223532886
888,General 1,Greenend,EH17 7QH,55.91269098,-3.150232477
889,General 1,Cameron Toll,EH16 4TF,55.9283114,-3.157513423
890,General 1,Leith Links,EH6 7EN,55.97190272,-3.16767579
891,General 1,Leith,EH6 5HY,55.97135587,-3.174164586
892,General 1,Morningside,EH10 6AA,55.92453969,-3.209652532
893,General 1,The Jewel,EH15 3RP,55.93824459,-3.10919011
894,General 1,Newington/The Grange,EH9 2JR,55.93563551,-3.182016134
895,General 1,Meadows,EH9 1NB,55.93910657,-3.183610755
896,General 1,Balerno,EH14 7DT,55.8826255,-3.34444138
897,General 1,Balgreen,EH12 5UQ,55.9409342,-3.255857316
898,General 1,Morningside,EH10 5LQ,55.92293802,-3.2235252
899,General 1,Newington,EH9 1SE,55.93467943,-3.169212866
900,General 1,Church Hill/Greenhill/Morningside,EH10 4DR,55.93241049,-3.209705743
901,General 1,North Merchiston,EH11 1ED,55.93882557,-3.220696131
902,General 1,Craigmillar Park,EH9 2DG,55.93101184,-3.174096315
903,General 1,Leith Links,EH6 8AY,55.9690756,-3.160669165
904,General 1,Leith,EH6 4AT,55.97660174,-3.181855305
905,General 1,The Grange,EH9 2DT,55.93211322,-3.195978731
906,General 1,The Grange,EH9 2JY,55.9323874,-3.190865005
907,General 1,Portobello,EH15 1LP,55.95154647,-3.114775217
908,General 1,Morningside,EH10 6EG,55.92276798,-3.205228552
909,General 1,Craiglockhart,EH14 1AU,55.92625971,-3.231936142
910,General 1,The Grange,EH9 2LD,55.93030547,-3.187792016
911,General 1,The Grange,EH9 2LD,55.93030547,-3.187792016
912,General 1,Polwarth,EH11 1JF,55.93794742,-3.218635344
913,General 1,Polwarth,EH11 1DT,55.93737398,-3.223003779
914,General 1,Polwarth,EH11 1LQ,55.93600446,-3.221567892
915,General 1,Merchiston,EH10 5BJ,55.93389526,-3.221325421
916,General 1,Blackford,EH9 3HW,55.9261357,-3.186912237
917,General 1,Bruntsfield,EH10 4JU,55.93794847,-3.206660546
918,General 1,Stockbridge,EH4 1EA,55.95767848,-3.216019883
919,General 1,Marchmont,EH9 1ED,55.93892684,-3.19940664
920,General 1,Craiglockhart,EH14 1JH,55.92099295,-3.244570798
921,General 1,Bruntsfield,EH10 4EX,55.9368332,-3.206769945
922,General 1,Juniper Green,EH14 5DS,55.90435681,-3.286041795
923,General 1,Leith Links,EH6 8AG,55.9688357,-3.163241487
924,General 1,Leith,EH6 8DA,55.96645373,-3.163330213
925,General 1,Leith,EH6 8QA,55.96706773,-3.17060618
926,General 1,Leith,EH6 8AH,55.96889368,-3.162810638
927,General 1,Leith Links,EH6 7QG,55.9683833,-3.150170322
928,General 1,Hillside,EH7 5PJ,55.95889608,-3.171961231
929,General 1,The Grange,EH9 2PR,55.92782905,-3.185555579
930,General 1,Leith Links,EH6 8AT,55.96899966,-3.16109948
931,General 1,Leith Links,EH6 8EJ,55.9679547,-3.160427321
932,General 1,South Gyle,EH12 9JD,55.93588161,-3.307929334
933,General 1,Liberton,EH16 6HZ,55.91421794,-3.161781143
934,General 1,Carrick Knowe,EH12 7BW,55.93442152,-3.269701401
935,General 1,Canonmills,EH7 4DX,55.96198912,-3.1951381
936,General 1,Wester Hailes,EH14 2RS,55.91697174,-3.282683359
937,General 1,Leith,EH6 8PN,55.96505161,-3.172852211
938,General 1,Sciennes,EH9 1NR,55.937189,-3.183055995
939,General 1,Leith,EH6 8QN,55.96655296,-3.17276947
940,General 1,Roseburn,EH12 5PL,55.94291345,-3.237860683
941,General 1,NN not supplied,EH6 6DR,55.97391691,-3.170364399
942,General 1,Morningside,EH10 5NX,55.92413094,-3.211928287
943,General 1,Portobello,EH15 1PT,55.94623664,-3.120659281
944,General 1,Leith,EH6 4AJ,55.97557401,-3.18220855
945,General 1,Hillside,EH7 5JX,55.95950276,-3.18088555
946,General 1,Hillside,EH7 5PG,55.96035721,-3.174215921
947,General 1,Leith,EH6 8HN,55.96981645,-3.168798578
948,General 1,Portobello,EH15 2QW,55.94665455,-3.101216153
949,General 1,Leith,EH7 5PJ,55.95889608,-3.171961231
950,General 1,Sciennes,EH9 1NU,55.93724703,-3.184498555
951,General 1,New Town,EH3 6LJ,55.95768,-3.195661989
952,General 1,Leith,EH6 4HG,55.97714102,-3.187448544
953,General 1,Tollcross,EH3 9JY,55.94211929,-3.201906953
954,General 1,Leith,EH7 5QX,55.96089629,-3.167600582
955,General 1,NN not supplied,EH16 6JJ,55.91388494,-3.159931286
956,General 1,Easter Road,EH7 5QX,55.96089629,-3.167600582
957,General 1,Leith,EH6 4SH,55.97898393,-3.193867361
958,General 1,Trinity,EH5 3DB,55.97802031,-3.200568443
959,General 1,Pilrig,EH6 5AJ,55.96437857,-3.179351975
960,General 1,South Queensferry/Dalmeny,EH30 9TX,55.98070566,-3.376082879
961,General 1,Trinity,EH5 3DB,55.97802031,-3.200568443
962,General 1,Greenhill,EH10 4BS,55.9355795,-3.203577356
963,General 1,Mortonhall,EH17 8SS,55.90109773,-3.16762645
964,General 1,Leith,EH6 7AD,55.97168017,-3.169351496
965,General 1,The Grange,EH9 2JD,55.9343518,-3.188428095
966,General 1,Newington,EH9 3EQ,55.92823842,-3.178477839
967,General 1,Leith,EH6 4AX,55.97647036,-3.183373671
968,General 1,Bellevue,EH7 4DU,55.96127936,-3.193274068
969,General 1,Juniper Green,EH14 5EW,55.90190985,-3.289751493
970,General 1,Pilton,EH4 4BE,55.96884448,-3.243335084
971,General 1,Leith,EH6 7NE,55.9693657,-3.155614903
972,General 1,Leith,EH6 8EX,55.96670578,-3.160421974
973,General 1,Marchmont,EH9 1JB,55.9392382,-3.193252557
974,General 1,Leith,EH6 8EY,55.96605765,-3.160546758
975,General 1,Leith,EH6 5DB,55.96558539,-3.178123073
976,General 1,Western Harbour,EH6 6PF,55.98706778,-3.188602412
977,General 1,Goldenacre,EH5 3AN,55.97196259,-3.203489269
978,General 1,South Queensferry,EH30 9WA,55.98286432,-3.386321367
979,General 1,South Queensferry,EH30 9QD,55.98535387,-3.388670575
980,General 1,South Queensferry,EH30 9NF,55.98723764,-3.399285808
981,General 1,South Queensferry,EH30 9QN,55.98382994,-3.389144884
982,General 1,Corstorphine,EH12 7TY,55.94223073,-3.290387056
983,General 1,Marchmont,EH9 1JB,55.9392382,-3.193252557
984,General 1,Elm Row,EH7 4AH,55.95981294,-3.182272553
985,General 1,Newington,EH9 1QX,55.93827385,-3.180495579
986,General 1,Tollcross,EH3 9QN,55.94275483,-3.205833349
987,General 1,Craiglockhart,EH14 1DF,55.92474096,-3.239121639
988,General 1,Newington,EH9 2NW,55.93318139,-3.179316228
989,General 1,West Mains/Mayfield,EH9 3DG,55.92516438,-3.179520795
990,General 1,Colinton,EH13 0QR,55.9055052,-3.265397101
992,General 1,New Town,EH3 6RD,55.95812104,-3.202050526
993,General 1,Willowbrae,EH8 7HZ,55.95110204,-3.144629271
994,General 1,Meadows,EH9 1LH,55.93882575,-3.190374182
995,General 1,Leith,EH6 5EY,55.97070303,-3.172895047
996,General 1,Fountainbridge,EH11 1HB,55.93855159,-3.219326713
997,General 1,Barnton,EH4 6AP,55.96657501,-3.277226936
998,General 1,Abbeyhill,EH7 5SU,55.95739722,-3.167046741
999,General 1,Dalry,EH11 2LH,55.94008364,-3.226115082
1000,General 1,Ravelston,EH4 3DX,55.95206718,-3.229136377
1001,General 1,Leith,EH6 4AT,55.97660174,-3.181855305
1002,General 1,Greenbank,EH10 5RU,55.91712004,-3.22124582
1003,General 1,Newington/Liberton,EH16 5QJ,55.92444031,-3.169704666
1004,General 1,Redhall,EH14 2HA,55.9243345,-3.256184505
1005,General 1,Leith,EH6 5JD,55.97284027,-3.175859977
1006,General 1,Northfield,EH8 7QW,55.94929239,-3.13530396
1007,General 1,Gilmerton,EH17 7HA,55.91127138,-3.146366917
1008,General 1,The Grange,EH9 2EG,55.93154621,-3.184916813
1009,General 1,East Craigs,EH12 8UJ,55.95109554,-3.310348099
1010,General 1,Currie,EH14 5HT,55.89940634,-3.301375601
1011,General 1,NN not supplied,EH9 1HG,55.9377517,-3.192726576
1012,General 1,Fairmilehead,EH10 6TB,55.90407598,-3.216405126
1013,General 1,Newington,EH16 5BL,55.94083087,-3.175257973
1014,General 1,NN not supplied,EH9 3BP,55.9266559,-3.178589843
1015,General 1,Bruntsfield,EH10 4ED,55.93577312,-3.207665457
1016,General 1,Marchmont,EH9 1BS,55.9372466,-3.195704698
1017,General 1,Marchmont,EH9 1BH,55.93607171,-3.195476398
1018,General 1,Montgomery Park,EH7 5EQ,55.95834719,-3.173930807
1019,General 1,Bruntsfield,EH10 4JF,55.93713646,-3.207915999
1020,General 1,Craigmillar,EH16 4AB,55.93127958,-3.145661273
1021,General 1,Liberton,EH16 6XQ,55.91839931,-3.162402265
1022,General 1,New Town,EH3 6PS,55.95935623,-3.195153051
1023,General 1,Clovenstone,EH14 3BQ,55.91126424,-3.275919586
1024,General 1,Morningside,EH10 5HQ,55.92702576,-3.211778589
1025,General 1,East Pilton,EH5 2GH,55.97192181,-3.224959046
1026,General 1,Newhaven,EH6 4QF,55.97761981,-3.191838171
1027,General 1,Leith,EH6 8RF,55.96445504,-3.175109001
1028,General 1,Southside,EH16 5BP,55.94043954,-3.176719047
1029,General 1,Slateford,EH14 1QP,55.93036523,-3.242758489
1030,General 1,Leith,EH6 4AR,55.97672181,-3.180576961
1031,General 1,Tollcross,EH3 9LR,55.94176458,-3.202344264
1032,General 1,South Queensferry,EH30 9NF,55.98723764,-3.399285808
1033,General 1,Ratho,EH28 8PD,55.92301695,-3.372901304
1034,General 1,Currie,EH14 5JS,55.89988545,-3.301103761
1035,General 1,New Town,EH3 6LJ,55.95768,-3.195661989
1036,General 1,Leith,EH5 3ED,55.97996913,-3.205276508
1037,General 1,Merchiston,EH10 5AT,55.93553742,-3.217006875
1038,General 1,Inverleith,EH5 2PU,55.97113071,-3.22318755
1039,General 1,The Inch,EH16 5RW,55.92165807,-3.15603489
1040,General 1,Bonnington,EH6 5QJ,55.97226726,-3.187827974
1041,General 1,Hillside,EH7 5ET,55.95885965,-3.174843312
1042,General 1,Oxgangs,EH13 9JG,55.90832078,-3.219673435
1043,General 1,Granton Harbour,EH5 1GH,55.98352987,-3.224172073
1044,General 1,Blackhall,EH4 2BU,55.95844672,-3.248816065
1045,General 1,Balerno,EH14 7BH,55.88135575,-3.34551651
1046,General 1,Balerno,EH14 7EL,55.87870059,-3.337671906
1047,General 1,Canonmills,EH7 4JB,55.96555254,-3.190890389
1048,General 1,Corstorphine,EH12 8WU,55.9514193,-3.285584006
1050,General 1,Trinity,EH5 3QW,55.97259187,-3.213539479
1051,General 1,Stockbridge,EH4 1QE,55.95438501,-3.213770475
1052,General 1,Blackhall,EH4 7TB,55.9576209,-3.268090383
1053,General 1,Leith,EH6 6AJ,55.97249533,-3.169616442
1054,General 1,Lochend,EH6 8BY,55.96592207,-3.163490484
1055,General 1,Leith Walk,EH6 8PF,55.9652067,-3.175436172
1056,General 1,Bonnington,EH6 5PU,55.96933983,-3.184838267
1057,General 1,Leith,EH6 7HD,55.97397843,-3.162915137
1058,General 1,Abbeyhill,EH7 5BA,55.95809293,-3.1694863
1059,General 1,East Craigs/Drum Brae,EH12 8XW,55.95233363,-3.299499538
1060,General 1,Prestonfield,EH16 5EA,55.93270617,-3.16409525
1061,General 1,Broughton,EH7 4ND,55.96310843,-3.185304612
1062,General 1,Stenhouse,EH11 3HA,55.93379814,-3.265663113
1063,General 1,Bruntsfield,EH10 4EN,55.93672017,-3.210048196
1064,General 1,Broughton Road,EH7 4JL,55.96460625,-3.19118172
1065,General 1,West Pilton,EH4 4HR,55.97384807,-3.248799572
1066,General 1,Meadowbank,EH8 7AH,55.95452834,-3.154916474
1067,General 1,Gorgie/Slateford,EH11 1AH,55.93550663,-3.234550847
1068,General 1,City Centre,EH2 2ND,55.95260794,-3.199797676
1069,General 1,Mountcastle,EH8 7SR,55.95239272,-3.133312773
1070,General 1,Morningside,EH10 5HJ,55.92683317,-3.211260432
1071,General 1,Bruntsfield,EH10 4DQ,55.93512454,-3.209662277
1072,General 1,London Road,EH7 5ED,55.9587719,-3.176506489
1073,General 1,Colinton,EH14 2JW,55.9170811,-3.264286203
1074,General 1,Wardie Bay,EH5 1ER,55.98008245,-3.21569728
1075,General 1,Greenbank,EH10 5SE,55.91556741,-3.223772985
1076,General 1,Easter Road/Hillside,EH7 5RN,55.95956491,-3.170603902
1077,General 1,Bonnington,EH6 5JJ,55.97192538,-3.181328138
1078,General 1,Oxgangs,EH13 9HU,55.91022915,-3.221141154
1079,General 1,The Shore,EH6 6EP,55.97626509,-3.17194166
1080,General 1,Broomhouse,EH11 3RG,55.92923082,-3.275501725
1081,General 1,Haymarket,EH3 8AH,55.9439677,-3.214997665
1082,General 1,Leith,EH7 5LH,55.96242654,-3.176761565
1083,General 1,South Queensferry,EH30 9QH,55.98414638,-3.390566753
1084,General 1,Trinity,EH5 3JH,55.97901423,-3.207362246
1085,General 1,Leith,EH6 8SE,55.9635961,-3.17754999
1086,General 1,Easter Road,EH7 5RN,55.95956491,-3.170603902
1088,General 1,Old Town/Grassmarket,EH1 2RX,55.94660994,-3.199355954
1090,General 1,Tollcross,EH3 9JF,55.94391615,-3.201930596
1091,General 1,Stockbridge,EH4 1AN,55.95972749,-3.219624153
1092,General 1,Shandon,EH11 1RY,55.93351605,-3.229637301
1093,General 1,Leith,EH6 8PW,55.9647937,-3.172572066
1094,General 1,Liberton,EH16 5SQ,55.91979233,-3.154731226
1095,General 1,Prestonfield,EH16 5EG,55.9338406,-3.161952279
1097,General 1,Stockbridge,EH4 2DP,55.95797626,-3.227673886
1098,General 1,Portobello,EH15 1BG,55.95402837,-3.117537174
1099,General 1,Dalry,EH11 2BY,55.94421145,-3.216702542
1100,General 1,Leith,EH6 5EQ,55.9669783,-3.175281621
1101,General 1,Leith Walk,EH6 8QD,55.96644822,-3.171500657
1102,General 1,Brunstane,EH15 3AE,55.94680204,-3.107817515
1103,General 1,Marchmont,EH9 1EB,55.93882055,-3.200171809
1104,General 1,Balerno,EH14 7EP,55.87535691,-3.341888482
1105,General 1,Craiglockhart,EH14 1DZ,55.91523473,-3.247970233
1106,General 1,Edinburgh,EH7 5ET,55.95885965,-3.174843312
1107,General 1,Trinity,EH6 4QY,55.97173114,-3.193099144
1108,General 1,Liberton,EH16 6DF,55.9160706,-3.160652564
1109,General 1,NN not supplied,EH28 8PS,55.93825946,-3.391083196
1110,General 1,Bellevue,EH7 4LY,55.96255239,-3.182388131
1111,General 1,Polwarth,EH11 1HR,55.93790836,-3.21804178
1112,General 1,Leith,EH6 8LA,55.96436932,-3.168057623
1113,General 1,Polwarth,EH11 1DT,55.93737398,-3.223003779
1114,General 1,Meadowbank,EH8 7EA,55.95395853,-3.154354974
1115,General 1,The Murrays,EH17 8UG,55.90028396,-3.146170715
1116,General 1,South Queensferry,EH30 9NG,55.9875846,-3.39880141
1117,General 1,The Grange,EH9 2HH,55.92785629,-3.195751548
1118,General 1,Leith,EH6 5HD,55.96936473,-3.173783825
1119,General 1,Craigleith,EH4 2NR,55.9593685,-3.239395106
1120,General 1,Leith Links,EH6 8BA,55.96926445,-3.159697481
1121,General 1,Bruntsfield,EH3 9NL,55.94048625,-3.208100331
1122,General 1,Corstorphine,EH12 9EW,55.93419562,-3.301677497
1123,General 1,Trinity,EH5 3AH,55.97272058,-3.201317593
1124,General 1,Dalry,EH11 2HY,55.94207941,-3.224208816
1125,General 1,East Craigs,EH12 8AR,55.94784126,-3.308796955
1126,General 1,Sighthill,EH11 4NY,55.92094835,-3.287375371
1127,General 1,Canonmills,EH3 5EH,55.96125959,-3.197166008
1128,General 1,Colinton,EH14 1EF,55.91421906,-3.246225658
1129,General 1,Currie,EH14 5JB,55.90158464,-3.300169006
1131,General 1,Southhouse,EH17 8EU,55.89808536,-3.156437078
1132,General 1,Leith,EH6 6JA,55.97632036,-3.170853639
1133,General 1,Duddingston,EH15 1RX,55.94512683,-3.128056747
1134,General 1,South Edinburgh,EH17 8UL,55.89866565,-3.149161619
1135,General 1,Warriston,EH3 5NL,55.96708051,-3.202873072
1136,General 1,Oxgangs,EH13 9JA,55.90746519,-3.226205177
1137,General 1,Duddingston,EH15 1PE,55.94519221,-3.118915834
1138,General 1,Stockbridge,EH3 5BE,55.95993101,-3.204413258
1139,General 1,Portobello,EH15 2BD,55.95293934,-3.110779446
1140,General 1,Shandon,EH11 1RP,55.93002705,-3.228998578
1141,General 1,Abbeyhill,EH8 8HE,55.95447997,-3.168624598
1142,General 1,Colinton,EH13 0HX,55.9039637,-3.268497962
1143,General 1,Shandon,EH11 1LS,55.93518902,-3.22586439
1144,General 1,New Town,EH3 6PZ,55.95971521,-3.196125201
1145,General 1,Kirkliston,EH29 9HG,55.95859749,-3.411338847
1147,General 1,Cameron Toll,EH16 5XG,55.92923205,-3.163750981
1148,General 2,Newington,EH8 9PL,55.94016619,-3.178055595
1149,General 2,Southside,EH16 5XW,55.94159197,-3.175537196
1150,General 2,Leith,EH6 4AL,55.97568657,-3.18171522
1151,General 2,Newington,EH9 1SZ,55.93558435,-3.177036061
1152,General 2,Southside,EH16 5AA,55.93821881,-3.175915282
1153,General 2,Newington,EH9 1QW,55.93799249,-3.177973594
1154,General 2,Southside,Eh8 9qr,55.94268572,-3.179557077
1155,General 2,Newington,EH16 5XR,55.94148329,-3.174685346
1156,General 2,Southside,EH16 5XW,55.94159197,-3.175537196
1157,General 2,Kirkliston,EH29 9EY,55.96023661,-3.412583906
1158,General 2,Learmonth Gardens,EH4 1HB,55.95684674,-3.219261257
1159,General 2,Currie,EH14 5HT,55.89940634,-3.301375601
1160,General 2,Leith/Leith Links,EH6 7LY,55.96976861,-3.158639081
1161,General 2,Morningside,EH10 5JB,55.92535527,-3.21169444
1162,General 2,Portobello/Duddingston,EH15 3PQ,55.94201072,-3.119976846
1163,General 2,Portobello,eh15 3ae,55.94680204,-3.107817515
1164,General 2,Bruntsfield,EH10 4LW,55.93936631,-3.210514947
1165,General 2,Gorgie/Dalry,EH11 2EL,55.94181501,-3.225497344
1166,General 2,Duddingston,EH15 1PL,55.94398378,-3.123348171
1167,General 2,Willowbrae,EH8 7NP,55.94549417,-3.136970143
1168,General 2,Leith Links,EH6 8AR,55.96858192,-3.161567617
1169,General 2,Crewe,EH5 2LJ,55.97340798,-3.23540548
1170,General 2,Davidson's Mains,EH4 5BE,55.96448047,-3.271230442
1171,General 2,Leith,EH6 8BG,55.96796997,-3.157848331
1173,General 2,Newington,EH16 5BS,55.93867302,-3.174456186
1174,General 2,The Inch,EH16 6XN,55.91776861,-3.163535437
1175,General 2,Sciennes,EH9 1PB,55.93912254,-3.186621039
1176,General 2,The Grange,EH9 2EP,55.93310802,-3.181346896
1177,General 2,Pilrig,EH6 5DJ,55.96652047,-3.179000598
1178,General 2,Shandon,eh11 1sw,55.93222801,-3.229948644
1179,General 2,Broughton,EH7 4LA,55.96470566,-3.189262359
1180,General 2,Newington,EH16 5PN,55.92787457,-3.166671188
1181,General 2,Leith,eh6 6hj,55.97578972,-3.178449328
1182,General 2,Fairmilehead,EH10 6PR,55.90916528,-3.202326918
1183,General 2,Blacket/Newington,EH9 1RL,55.93720469,-3.174843983
1184,General 2,Wardie,EH5 1EU,55.97973666,-3.217048674
1185,General 2,Leith,EH7 5NA,55.96261833,-3.171721328
1186,General 2,Lady Nairne,EH8 7LY,55.94616232,-3.142449943
1187,General 2,Newington,EH8 9PJ,55.93971189,-3.177641557
1188,General 2,Buckstone,EH10 6UL,55.907044,-3.201477445
1189,General 2,City Centre,eh8 8dq,55.95080147,-3.182174008
1190,General 2,Southside,eh8 9hg,55.94360514,-3.182066798
1191,General 2,Gorgie,EH11 2RL,55.93719948,-3.242240939
1192,General 2,Newhaven,EH6 4ED,55.97847163,-3.185502123
1193,General 2,Chesser,EH14 1RW,55.92750451,-3.25018921
